lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason,snr_sm_id,assigned_date,cycle,reason_for_no_intrest,language,watched_percentage,lead_status
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,lead,1/16/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Wants offline classes,English,22.0,yet to convert
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,lead,1/20/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Wants offline classes,English,22.0,yet to convert
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,lead,1/20/2022,unsuccessful,demo_not_attended,SNR504MG,1/15/2022,3,Wants offline classes,English,22.0,yet to convert
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,awareness,1/20/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Wants offline classes,English,22.0,yet to convert
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,consideration,1/20/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Wants offline classes,English,22.0,yet to convert
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,consideration,1/20/2022,successful,followup_for_conversion,SNR504MG,1/15/2022,3,Wants offline classes,English,22.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,lead,1/15/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,lead,1/16/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,lead,1/17/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,awareness,1/17/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,consideration,1/17/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,consideration,1/17/2022,unsuccessful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,consideration,1/17/2022,successful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,yet to convert
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,conversion,1/18/2022,successful,successful_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,70.0,converted
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,lead,1/17/2022,unsuccessful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,lead,1/18/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,lead,1/20/2022,unsuccessful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,lead,1/20/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,lead,1/21/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,awareness,1/21/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,consideration,1/21/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,consideration,1/21/2022,successful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,conversion,1/22/2022,successful,successful_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,23.0,converted
USR1294,22,FEMALE,Mumbai,Looking for Job,Government Employee,user_referrals,JNR1015MG,lead,1/17/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1294,22,FEMALE,Mumbai,Looking for Job,Government Employee,user_referrals,JNR1015MG,lead,1/18/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1294,22,FEMALE,Mumbai,Looking for Job,Government Employee,user_referrals,JNR1015MG,lead,1/18/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,English,24.0,yet to convert
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,1/16/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,English,24.0,yet to convert
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,1/17/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Wants offline classes,English,24.0,yet to convert
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,1/18/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Wants offline classes,English,24.0,yet to convert
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,awareness,1/18/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Wants offline classes,English,24.0,yet to convert
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,2/19/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,2/21/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,2/21/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,lead,2/21/2022,unsuccessful,demo_not_attended,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/19/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/21/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/23/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/23/2022,unsuccessful,demo_not_attended,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,awareness,2/23/2022,successful,post_demo_followup,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,consideration,2/23/2022,successful,interested_for_conversion,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,consideration,2/23/2022,successful,followup_for_conversion,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,yet to convert
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,conversion,2/24/2022,successful,successful_conversion,SNR504MG,2/19/2022,4,Shown Interest,English,69.0,converted
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR504MG,2/19/2022,4,Cannot afford,English,12.0,yet to convert
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/19/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Cannot afford,English,12.0,yet to convert
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/20/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Cannot afford,English,12.0,yet to convert
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,lead,2/22/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Cannot afford,English,12.0,yet to convert
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,awareness,2/22/2022,successful,post_demo_followup,SNR504MG,2/19/2022,4,Cannot afford,English,12.0,yet to convert
USR1299,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1015MG,lead,2/19/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1299,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1015MG,lead,2/20/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1299,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1015MG,lead,2/20/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,lead,2/20/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,lead,2/22/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,lead,2/22/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,lead,1/1/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,lead,1/3/2022,successful,demo_schedule,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,lead,1/7/2022,successful,demo_not_attended,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,lead,1/7/2022,unsuccessful,demo_not_attended,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,awareness,1/7/2022,successful,post_demo_followup,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,consideration,1/7/2022,successful,interested_for_conversion,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,consideration,1/7/2022,successful,followup_for_conversion,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,yet to convert
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,conversion,1/8/2022,successful,successful_conversion,SNR504MG,1/1/2022,1,Shown Interest,English,20.0,converted
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,lead,1/1/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,lead,1/2/2022,successful,demo_schedule,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,lead,1/3/2022,successful,demo_not_attended,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,awareness,1/3/2022,successful,post_demo_followup,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,consideration,1/3/2022,successful,interested_for_conversion,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,consideration,1/3/2022,successful,followup_for_conversion,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,yet to convert
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,conversion,1/4/2022,successful,successful_conversion,SNR504MG,1/1/2022,1,Shown Interest,English,80.0,converted
USR1304,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1016MG,lead,1/2/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1304,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1016MG,lead,1/3/2022,successful,demo_schedule,SNR504MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1304,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1016MG,lead,1/3/2022,successful,demo_not_attended,SNR504MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,lead,1/3/2022,unsuccessful,lead_introduction,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,lead,1/4/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,lead,1/6/2022,successful,demo_schedule,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,lead,1/6/2022,successful,demo_not_attended,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,awareness,1/6/2022,successful,post_demo_followup,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,consideration,1/6/2022,successful,interested_for_conversion,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,awareness,1/6/2022,successful,followup_for_consideration,SNR504MG,1/1/2022,1,Wants offline classes,English,81.0,yet to convert
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,lead,1/8/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,lead,1/8/2022,successful,demo_schedule,SNR504MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,lead,1/8/2022,successful,demo_not_attended,SNR504MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,lead,1/8/2022,unsuccessful,demo_not_attended,SNR504MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,lead,1/8/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,lead,1/10/2022,successful,demo_schedule,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,lead,1/10/2022,successful,demo_not_attended,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,awareness,1/10/2022,successful,post_demo_followup,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,consideration,1/10/2022,successful,interested_for_conversion,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,consideration,1/10/2022,successful,followup_for_conversion,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,yet to convert
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,conversion,1/11/2022,successful,successful_conversion,SNR504MG,1/8/2022,2,Shown Interest,English,28.0,converted
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,lead,1/8/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,lead,1/9/2022,successful,demo_schedule,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,lead,1/9/2022,successful,demo_not_attended,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1309,20,MALE,Kochi,B.Tech,Lawyer,website,JNR1016MG,lead,1/8/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1309,20,MALE,Kochi,B.Tech,Lawyer,website,JNR1016MG,lead,1/9/2022,successful,demo_schedule,SNR504MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1309,20,MALE,Kochi,B.Tech,Lawyer,website,JNR1016MG,lead,1/9/2022,successful,demo_not_attended,SNR504MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR504MG,1/8/2022,2,Student not interested in domain,English,82.0,yet to convert
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,lead,1/9/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Student not interested in domain,English,82.0,yet to convert
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,lead,1/11/2022,successful,demo_schedule,SNR504MG,1/8/2022,2,Student not interested in domain,English,82.0,yet to convert
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,lead,1/14/2022,successful,demo_not_attended,SNR504MG,1/8/2022,2,Student not interested in domain,English,82.0,yet to convert
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,awareness,1/14/2022,successful,post_demo_followup,SNR504MG,1/8/2022,2,Student not interested in domain,English,82.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,lead,1/15/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,lead,1/17/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,lead,1/20/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,lead,1/20/2022,unsuccessful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,awareness,1/20/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,consideration,1/20/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,consideration,1/20/2022,successful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,yet to convert
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,conversion,1/21/2022,successful,successful_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,36.0,converted
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,lead,1/15/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,yet to convert
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,lead,1/16/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,yet to convert
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,lead,1/17/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,yet to convert
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,awareness,1/17/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,yet to convert
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,consideration,1/17/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,yet to convert
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,consideration,1/17/2022,successful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,yet to convert
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,conversion,1/18/2022,successful,successful_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,44.0,converted
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,lead,1/17/2022,unsuccessful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,lead,1/18/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,lead,1/19/2022,unsuccessful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,lead,1/20/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,lead,1/21/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,awareness,1/21/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,consideration,1/21/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,yet to convert
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,conversion,1/21/2022,successful,successful_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,52.0,converted
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,lead,1/17/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,lead,1/19/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,lead,1/19/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,awareness,1/19/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,consideration,1/19/2022,successful,interested_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,consideration,1/19/2022,unsuccessful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,consideration,1/19/2022,successful,followup_for_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,yet to convert
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,conversion,1/20/2022,successful,successful_conversion,SNR504MG,1/15/2022,3,Shown Interest,English,60.0,converted
USR1315,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1016MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,English,44.0,yet to convert
USR1315,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1016MG,lead,1/16/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,English,44.0,yet to convert
USR1315,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1016MG,lead,1/17/2022,successful,demo_schedule,SNR504MG,1/15/2022,3,Wants offline classes,English,44.0,yet to convert
